prev_filename,new_filename,filename,page_height,page_width,page_height_scaled,page_width_scaled,AuthorID,Overlapped,category,id,x,y,width,height,x_scaled,y_scaled,w_scaled,h_scaled
20121219_blag2.jpg,20121219_blag2.jpg,172.jpg,1640,2329,640.0,450.6655216831258,NA,NA,DLSignature,,892,1749,259,240,245,480,71,65
25558356.jpg,25558356.jpg,173.jpg,1064,1500,640.0,453.97333333333336,NA,NA,DLSignature,,644,1062,227,113,274,453,96,48
42044396_1622309121208992_7351186858996400128_n.jpg,42044396_1622309121208992_7351186858996400128_n.jpg,174.jpg,578,843,640.0,438.81376037959666,NA,NA,DLSignature,,213,701,132,92,161,532,100,69
43429884_2156101741080323_8995620005731106816_n.jpg,43429884_2156101741080323_8995620005731106816_n.jpg,175.jpg,714,960,640.0,476.0,NA,NA,DLSignature,,280,643,260,101,186,428,173,67
43429884_2156101741080323_8995620005731106816_n.jpg,43429884_2156101741080323_8995620005731106816_n.jpg,175.jpg,714,960,640.0,476.0,NA,NA,DLSignature,,495,622,217,264,330,414,144,176
78904913_2605819789453313_3011558912504627200_n.jpg,78904913_2605819789453313_3011558912504627200_n.jpg,176.jpg,772,960,596.8911917098445,480.0,NA,NA,DLSignature,,397,682,213,74,246,424,132,46
866451310.jpg,866451310.jpg,177.jpg,600,772,617.6,480.0,NA,NA,DLSignature,,307,555,237,74,245,444,189,59
1319012723_123.jpg,1319012723_123.jpg,178.jpg,566,800,640.0,452.8,NA,NA,DLSignature,,369,514,92,95,295,411,73,76
1321953908.jpg,1321953908.jpg,179.jpg,742,1024,640.0,463.75,NA,NA,DLSignature,,373,697,152,129,233,435,95,80
1369813424_670851432.jpg,1369813424_670851432.jpg,180.jpg,1600,2199,640.0,465.6662119145066,NA,NA,DLSignature,,816,1110,252,345,237,323,73,100
1371488555_372128168.jpg,1371488555_372128168.jpg,181.jpg,1200,1600,640.0,480.0,NA,NA,DLSignature,,562,1337,312,95,224,534,124,38
1398320423_zajavlenie-kajjmakova.jpg,1398320423_zajavlenie-kajjmakova.jpg,182.jpg,640,640,480.0,480.0,NA,NA,DLSignature,,350,535,181,100,262,401,135,75
1428072767_1-1.jpg,1428072767_1-1.jpg,183.jpg,726,666,440.3305785123967,480.0,NA,NA,DLSignature,,275,548,267,79,181,362,176,52
1467088567_55555.jpg,1467088567_55555.jpg,184.jpg,653,900,640.0,464.35555555555555,NA,NA,DLSignature,,302,683,109,69,214,485,77,49
1471362709_img029-2.jpg,1471362709_img029-2.jpg,185.jpg,744,1024,640.0,465.0,NA,NA,DLSignature,,381,513,112,91,238,320,70,56
1485051724.jpg,1485051724.jpg,186.jpg,1023,1447,640.0,452.4671734623359,NA,NA,DLSignature,,699,839,155,238,309,371,68,105
1497677861_opred-otkazv-prin-iska-3.jpg,1497677861_opred-otkazv-prin-iska-3.jpg,187.jpg,2201,3503,640.0,402.12389380530976,NA,NA,DLSignature,,679,512,197,252,124,93,35,46
1497677861_opred-otkazv-prin-iska-3.jpg,1497677861_opred-otkazv-prin-iska-3.jpg,187.jpg,2201,3503,640.0,402.12389380530976,NA,NA,DLSignature,,74,687,419,676,13,125,76,123
1497677861_opred-otkazv-prin-iska-3.jpg,1497677861_opred-otkazv-prin-iska-3.jpg,187.jpg,2201,3503,640.0,402.12389380530976,NA,NA,DLSignature,,549,984,560,290,100,179,102,52
1497677861_opred-otkazv-prin-iska-3.jpg,1497677861_opred-otkazv-prin-iska-3.jpg,187.jpg,2201,3503,640.0,402.12389380530976,NA,NA,DLSignature,,1388,768,293,505,253,140,53,92
1497677861_opred-otkazv-prin-iska-3.jpg,1497677861_opred-otkazv-prin-iska-3.jpg,187.jpg,2201,3503,640.0,402.12389380530976,NA,NA,DLSignature,,1236,1050,583,349,225,191,106,63
1518609613-stolica-s-su-sP_E5jr4juM.jpg,1518609613-stolica-s-su-sP_E5jr4juM.jpg,188.jpg,505,900,640.0,359.11111111111114,NA,NA,DLSignature,,272,658,105,91,193,467,74,64
1522698601_resp01.jpg,1522698601_resp01.jpg,189.jpg,820,718,420.29268292682923,479.99999999999994,NA,NA,DLSignature,,455,579,310,135,266,338,181,79
1548237741_ec46.jpg,1548237741_ec46.jpg,190.jpg,600,445,356.0,480.0,NA,NA,DLSignature,,415,362,91,63,332,289,72,50
1573630577_64530.jpg,1573630577_64530.jpg,191.jpg,600,799,639.2,480.0,NA,NA,DLSignature,,158,658,176,60,126,526,140,48
1591615857_otvet-na-rozysk.jpg,1591615857_otvet-na-rozysk.jpg,192.jpg,675,900,640.0,480.0,NA,NA,DLSignature,,394,716,136,99,280,509,96,70
2855190934a09c55a99a6af592dc3372.jpg,2855190934a09c55a99a6af592dc3372.jpg,193.jpg,439,596,423.82222222222225,312.1777777777778,NA,NA,DLSignature,,172,518,140,74,122,368,99,52
1499107683099.jpg,1499107683099.jpg,194.jpg,3858,2893,359.93779160186625,480.0,NA,NA,DLSignature,,1487,3,899,681,185,0,111,84
1499107683099.jpg,1499107683099.jpg,194.jpg,3858,2893,359.93779160186625,480.0,NA,NA,DLSignature,,1015,2061,509,205,126,256,63,25
1499107690146.jpg,1499107690146.jpg,195.jpg,2893,3858,640.0,479.917055469155,NA,NA,DLSignature,,712,1211,266,180,118,200,44,29
1499107690146.jpg,1499107690146.jpg,195.jpg,2893,3858,640.0,479.917055469155,NA,NA,DLSignature,,286,2807,872,741,47,465,144,122
17516708000696.jpg,17516708000696.jpg,196.jpg,800,696,417.59999999999997,480.0,NA,NA,DLSignature,,425,450,189,188,255,270,113,112
15268983061708289.jpg,15268983061708289.jpg,197.jpg,1600,2063,618.9,480.0,NA,NA,DLSignature,,900,1806,306,236,270,541,91,70
154186308415096807.jpg,154186308415096807.jpg,198.jpg,1600,2391,640.0000000000001,428.2726892513593,NA,NA,DLSignature,,512,1899,292,216,137,508,78,57
154262890412881028.jpg,154262890412881028.jpg,199.jpg,780,1040,640.0,480.0,NA,NA,DLSignature,,246,596,106,55,151,366,65,33
154262890412881028.jpg,154262890412881028.jpg,199.jpg,780,1040,640.0,480.0,NA,NA,DLSignature,,266,762,49,51,163,468,30,31
1470766956186338127.jpg,1470766956186338127.jpg,200.jpg,1600,2197,640.0,466.09012289485656,NA,NA,DLSignature,,1006,1039,249,126,293,302,72,36
1472055158190579232.jpg,1472055158190579232.jpg,201.jpg,600,1000,640.0,384.0,NA,NA,DLSignature,,439,845,71,42,280,540,45,26
1488965821127167101.jpg,1488965821127167101.jpg,202.jpg,720,1280,640.0,360.0,NA,NA,DLSignature,,433,481,128,58,216,240,64,29
1488965821127167101.jpg,1488965821127167101.jpg,202.jpg,720,1280,640.0,360.0,NA,NA,DLSignature,,350,535,211,192,175,267,105,96
1489604866166676874.jpg,1489604866166676874.jpg,203.jpg,1200,1697,640.0,452.5633470830878,NA,NA,DLSignature,,682,1326,103,106,257,500,38,39
1497031955138063979.jpg,1497031955138063979.jpg,204.jpg,1600,1200,360.0,480.0,NA,NA,DLSignature,,1044,446,302,218,313,133,90,65
1506274185162881248.jpg,1506274185162881248.jpg,205.jpg,1600,2133,639.9,480.0,NA,NA,DLSignature,,806,1702,147,170,241,510,44,51
1506362420119296051.jpg,1506362420119296051.jpg,206.jpg,1568,2228,640.0,450.4129263913824,NA,NA,DLSignature,,881,1696,418,246,253,487,120,70
1509285687198451968.jpg,1509285687198451968.jpg,207.jpg,1192,1676,640.0,455.17899761336514,NA,NA,DLSignature,,652,867,128,92,248,331,48,35
1520867220179054837.jpg,1520867220179054837.jpg,208.jpg,1600,2133,639.9,480.0,NA,NA,DLSignature,,950,1516,224,229,285,454,67,68
1522144782110432070.jpg,1522144782110432070.jpg,209.jpg,1544,1204,374.300518134715,480.0,NA,NA,DLSignature,,616,934,626,246,191,290,194,76
1533141316142767179.jpg,1533141316142767179.jpg,210.jpg,496,701,640.0,452.83880171184023,NA,NA,DLSignature,,279,510,144,99,254,465,131,90
1535117977168621759.jpg,1535117977168621759.jpg,212.jpg,1600,2133,639.9,480.0,NA,NA,DLSignature,,896,1580,256,156,268,474,76,46
1535659596146710388.jpg,1535659596146710388.jpg,213.jpg,1600,2262,640.0,452.69672855879753,NA,NA,DLSignature,,919,1873,341,122,260,529,96,34
1536009499169175333.jpg,1536009499169175333.jpg,214.jpg,923,1280,640.0,461.5,NA,NA,DLSignature,,495,1009,99,80,247,504,49,40
1543516142160211502.jpg,1543516142160211502.jpg,215.jpg,1080,1429,635.1111111111111,480.0,NA,NA,DLSignature,,638,983,121,100,283,436,53,44
1543516307142557459.jpg,1543516307142557459.jpg,216.jpg,1078,1432,637.6252319109461,480.0,NA,NA,DLSignature,,404,862,298,161,179,383,132,71
1546630018176475356.jpg,1546630018176475356.jpg,217.jpg,570,767,640.0,475.61929595827905,NA,NA,DLSignature,,321,245,162,136,267,204,135,113
1563380202122217959.jpg,1563380202122217959.jpg,218.jpg,1656,2339,640.0000000000001,453.1167165455323,NA,NA,DLSignature,,1024,1636,176,250,280,447,48,68
1571818000119021360.jpg,1571818000119021360.jpg,219.jpg,529,433,392.89224952741023,480.0,NA,NA,DLSignature,,302,320,102,107,274,290,92,97
1580208471139697791.jpg,1580208471139697791.jpg,220.jpg,1080,1599,640.0,432.27016885553473,NA,NA,DLSignature,,639,1038,110,141,255,415,44,56
A4AAAgFRP2A-960.jpg,A4AAAgFRP2A-960.jpg,221.jpg,960,540,270.0,480.0,NA,NA,DLSignature,,303,296,301,173,151,148,150,86
A9R20A4.jpg,A9R20A4.jpg,222.jpg,1024,1449,640.0,452.28433402346445,NA,NA,DLSignature,,663,1119,98,101,292,494,43,44
a178a20-------.jpg,a178a20-------.jpg,223.jpg,630,864,640.0,466.66666666666663,NA,NA,DLSignature,,241,752,224,105,178,557,165,77
a3553deb58f3c25bb62d49b04412b21d.jpg,a3553deb58f3c25bb62d49b04412b21d.jpg,224.jpg,3024,4032,640.0,480.0,NA,NA,DLSignature,,1882,1946,364,475,298,308,57,75
a85849c3210f66a07270bd9e14243e2603d32446_1280_960.jpg,a85849c3210f66a07270bd9e14243e2603d32446_1280_960.jpg,225.jpg,1280,960,360.0,480.0,NA,NA,DLSignature,,827,707,115,183,310,265,43,68
ab071613f93c5ca184a95e7cec081231-400x215.jpg,ab071613f93c5ca184a95e7cec081231-400x215.jpg,226.jpg,400,215,80.625,150.0,NA,NA,DLSignature,,115,142,104,72,43,53,39,27
af1864483dab7f0e09b550a3b340f28f.jpg,af1864483dab7f0e09b550a3b340f28f.jpg,227.jpg,640,449,336.75,480.0,NA,NA,DLSignature,,17,72,62,48,12,54,46,36
af1864483dab7f0e09b550a3b340f28f.jpg,af1864483dab7f0e09b550a3b340f28f.jpg,227.jpg,640,449,336.75,480.0,NA,NA,DLSignature,,21,388,52,40,15,291,39,30
af1864483dab7f0e09b550a3b340f28f.jpg,af1864483dab7f0e09b550a3b340f28f.jpg,227.jpg,640,449,336.75,480.0,NA,NA,DLSignature,,272,309,100,30,204,231,75,22
Article_eId_410704_daed984fdcec84cf65b4e652cfcf2afa.jpg,Article_eId_410704_daed984fdcec84cf65b4e652cfcf2afa.jpg,228.jpg,538,770,640.0,447.1688311688312,NA,NA,DLSignature,,239,497,73,73,198,413,60,60
b019c4740793795f5124d582cdf5f95e.jpg,b019c4740793795f5124d582cdf5f95e.jpg,229.jpg,437,600,498.70129870129875,363.22077922077926,NA,NA,DLSignature,,229,359,44,48,190,298,36,39
b019c4740793795f5124d582cdf5f95e.jpg,b019c4740793795f5124d582cdf5f95e.jpg,229.jpg,437,600,498.70129870129875,363.22077922077926,NA,NA,DLSignature,,206,519,26,76,171,431,21,63
bb0fe39fc73e98a510fa38c2e95d0e87.jpg,bb0fe39fc73e98a510fa38c2e95d0e87.jpg,230.jpg,450,600,498.70129870129875,374.02597402597405,NA,NA,DLSignature,,39,396,50,68,32,329,41,56
bcb7b6bbf12379b93e32a65d717177ee.jpg,bcb7b6bbf12379b93e32a65d717177ee.jpg,231.jpg,671,894,639.5230998509687,480.0,NA,NA,DLSignature,,404,630,65,61,289,450,46,43
bccce7de70fdb0059ed32508606d4f2e.jpg,bccce7de70fdb0059ed32508606d4f2e.jpg,232.jpg,640,828,621.0,480.0,NA,NA,DLSignature,,193,546,152,80,144,409,114,60
bccce7de70fdb0059ed32508606d4f2e.jpg,bccce7de70fdb0059ed32508606d4f2e.jpg,232.jpg,640,828,621.0,480.0,NA,NA,DLSignature,,176,623,173,71,132,467,129,53
blag_ot_novgoroda.jpg,blag_ot_novgoroda.jpg,233.jpg,2317,3345,640.0,443.3124065769806,NA,NA,DLSignature,,983,2704,887,365,188,517,169,69
blagodarnost.jpg,blagodarnost.jpg,234.jpg,1024,687,322.03125,480.0,NA,NA,DLSignature,,535,561,167,47,250,262,78,22
Blagodarstvennoe-pis-mo.jpg,Blagodarstvennoe-pis-mo.jpg,235.jpg,900,1104,588.8,480.0,NA,NA,DLSignature,,363,944,138,41,193,503,73,21
Buksman-1.jpg,Buksman-1.jpg,236.jpg,884,1200,640.0,471.46666666666664,NA,NA,DLSignature,,714,429,165,130,380,228,88,69
cafabce157ad08862c22ec6657a94bad.jpg,cafabce157ad08862c22ec6657a94bad.jpg,237.jpg,581,800,640.0,464.8,NA,NA,DLSignature,,193,355,132,72,154,284,105,57
cbn2ERMLhs.jpg,cbn2ERMLhs.jpg,238.jpg,930,1240,640.0,480.0,NA,NA,DLSignature,,341,917,220,143,176,473,113,73
ccce7d0ca23dc96aa176deee55860fd2.jpg,ccce7d0ca23dc96aa176deee55860fd2.jpg,239.jpg,670,755,540.8955223880597,480.0,NA,NA,DLSignature,,373,679,67,45,267,486,48,32
ce8d5c65509ef252083e1fc3fb2d102d.jpg,ce8d5c65509ef252083e1fc3fb2d102d.jpg,240.jpg,640,853,639.75,480.0,NA,NA,DLSignature,,76,551,39,47,57,413,29,35
chto-delat-esli-prishla-povestka-iz-voenkomata-1.jpg,chto-delat-esli-prishla-povestka-iz-voenkomata-1.jpg,241.jpg,800,600,360.0,480.0,NA,NA,DLSignature,,264,478,230,105,158,286,138,63
condolence letter to the queen_600x840.jpg,condolence letter to the queen_600x840.jpg,242.jpg,600,840,640.0,457.1428571428571,NA,NA,DLSignature,,48,567,219,106,36,432,166,80
converted_file_f179d07b.jpg,converted_file_f179d07b.jpg,243.jpg,500,705,640.0,453.90070921985813,NA,NA,DLSignature,,233,473,168,188,211,429,152,170
crok-rassmotreniya-zhaloby-v-prokurature2.jpg,crok-rassmotreniya-zhaloby-v-prokurature2.jpg,244.jpg,670,725,519.4029850746268,480.0,NA,NA,DLSignature,,443,659,54,64,317,472,38,45
dcb61f45aaf1f7a417902ddcf66e579d.jpg,dcb61f45aaf1f7a417902ddcf66e579d.jpg,245.jpg,640,853,639.75,480.0,NA,NA,DLSignature,,347,657,149,139,260,492,111,104
dd77f9d28b74965e5ad6d577abb67574.jpg,dd77f9d28b74965e5ad6d577abb67574.jpg,246.jpg,461,600,450.0,345.75,NA,NA,DLSignature,,88,28,144,128,66,21,108,96
detjxncc.jpg,detjxncc.jpg,247.jpg,431,600,450.0,323.25,NA,NA,DLSignature,,186,363,73,55,139,272,54,41
detjxncc.jpg,detjxncc.jpg,247.jpg,431,600,450.0,323.25,NA,NA,DLSignature,,191,492,56,48,143,369,42,36
detjxncc.jpg,detjxncc.jpg,247.jpg,431,600,450.0,323.25,NA,NA,DLSignature,,64,319,48,27,48,239,36,20
detjxncc.jpg,detjxncc.jpg,247.jpg,431,600,450.0,323.25,NA,NA,DLSignature,,288,310,33,33,216,232,24,24
detjxncc.jpg,detjxncc.jpg,247.jpg,431,600,450.0,323.25,NA,NA,DLSignature,,47,84,23,30,35,63,17,22
DialogOptim-Polyakov-Genproc.jpg,DialogOptim-Polyakov-Genproc.jpg,248.jpg,751,1057,640.0,454.720908230842,NA,NA,DLSignature,,453,678,230,123,274,410,139,74
doc32145.jpg,doc32145.jpg,249.jpg,1257,1200,458.2338902147971,480.0,NA,NA,DLSignature,,991,1057,178,122,378,403,67,46
doc01387220180202132403.jpg,doc01387220180202132403.jpg,250.jpg,519,800,640.0,415.20000000000005,NA,NA,DLSignature,,299,486,129,85,239,388,103,68
durov.jpg,durov.jpg,251.jpg,649,1000,640.0,415.36,NA,NA,DLSignature,,288,480,214,77,184,307,136,49
dw3eze.jpg,dw3eze.jpg,252.jpg,747,324,208.19277108433735,480.0,NA,NA,DLSignature,,374,125,112,35,240,80,71,22
dw3eze.jpg,dw3eze.jpg,252.jpg,747,324,208.19277108433735,480.0,NA,NA,DLSignature,,371,207,133,38,238,133,85,24
dw3eze.jpg,dw3eze.jpg,252.jpg,747,324,208.19277108433735,480.0,NA,NA,DLSignature,,387,263,110,42,248,168,70,26
e2ebee3b1861754f305f2f848f4fa2d3_i-85.jpg,e2ebee3b1861754f305f2f848f4fa2d3_i-85.jpg,253.jpg,600,548,438.40000000000003,480.0,NA,NA,DLSignature,,175,364,167,75,140,291,133,60
f11c994s-960.jpg,f11c994s-960.jpg,254.jpg,960,877,438.5,480.0,NA,NA,DLSignature,,533,679,273,184,266,339,136,92
f96c01ee23d407359cae0e8243ad70db_00678713_650x684 (1).jpg,f96c01ee23d407359cae0e8243ad70db_00678713_650x684 (1).jpg,255.jpg,650,684,505.10769230769233,480.0,NA,NA,DLSignature,,353,581,105,85,260,429,77,62
f391414247f8e186.jpg,f391414247f8e186.jpg,256.jpg,620,464,359.22580645161287,480.0,NA,NA,DLSignature,,232,308,94,76,179,238,72,58
FB_IMG_1539887203931.jpg,FB_IMG_1539887203931.jpg,257.jpg,720,502,334.66666666666663,480.0,NA,NA,DLSignature,,280,259,158,120,186,172,105,80
fc1c994s-960.jpg,fc1c994s-960.jpg,258.jpg,960,1331,640.0,461.6078136739294,NA,NA,DLSignature,,237,1203,233,97,113,578,112,46
fc1c994s-960.jpg,fc1c994s-960.jpg,258.jpg,960,1331,640.0,461.6078136739294,NA,NA,DLSignature,,683,1297,86,32,328,623,41,15
ffe856e-1.jpg,ffe856e-1.jpg,259.jpg,450,567,272.63711495116456,216.3786626596544,NA,NA,DLSignature,,269,293,100,69,129,140,48,33
ffe856e-1.jpg,ffe856e-1.jpg,259.jpg,450,567,272.63711495116456,216.3786626596544,NA,NA,DLSignature,,255,428,110,75,122,205,52,36
FOTA976.jpg,FOTA976.jpg,260.jpg,607,1003,640.0,387.31804586241276,NA,NA,DLSignature,,285,857,111,61,181,546,70,38
Foto_34.jpg,Foto_34.jpg,261.jpg,630,853,640.0,472.6846424384525,NA,NA,DLSignature,,399,718,134,63,299,538,100,47
Foto_34.jpg,Foto_34.jpg,261.jpg,630,853,640.0,472.6846424384525,NA,NA,DLSignature,,257,778,98,69,192,583,73,51
foto-19-05-2020-11-06.jpg,foto-19-05-2020-11-06.jpg,262.jpg,640,853,639.75,480.0,NA,NA,DLSignature,,363,624,63,86,272,468,47,64
foto57.jpg,foto57.jpg,263.jpg,750,1000,640.0,480.0,NA,NA,DLSignature,,514,529,102,116,328,338,65,74
Gorodskaya-poliklinika-93-pdf.jpg,Gorodskaya-poliklinika-93-pdf.jpg,264.jpg,1058,1496,640.0,452.620320855615,NA,NA,DLSignature,,506,1126,152,82,216,481,65,35
Hm-dvt3jWkk.jpg,Hm-dvt3jWkk.jpg,265.jpg,604,482,383.046357615894,479.99999999999994,NA,NA,DLSignature,,359,369,157,112,285,293,124,89
images.jpg,images.jpg,266.jpg,259,194,154.17218543046357,205.8278145695364,NA,NA,DLSignature,,124,153,41,40,98,121,32,31
img_8338.jpg,img_8338.jpg,267.jpg,450,600,476.8211920529801,357.61589403973505,NA,NA,DLSignature,,132,445,178,43,104,353,141,34
IMG_20191107_020457.jpg,IMG_20191107_020457.jpg,268.jpg,765,1080,640.0,453.3333333333333,NA,NA,DLSignature,,329,885,159,70,194,524,94,41
img001.jpg,img001.jpg,269.jpg,566,800,640.0,452.8,NA,NA,DLSignature,,319,475,48,71,255,380,38,56
img825w.jpg,img825w.jpg,270.jpg,850,1200,640.0,453.3333333333333,NA,NA,DLSignature,,408,901,179,76,217,480,95,40
IMG1394.jpg,IMG1394.jpg,271.jpg,675,690,490.6666666666667,480.0,NA,NA,DLSignature,,353,613,82,58,251,435,58,41
img20150320192120.jpg,img20150320192120.jpg,272.jpg,600,854,640.0,449.64871194379396,NA,NA,DLSignature,,321,703,69,83,240,526,51,62
imgrubrs2.jpg,imgrubrs2.jpg,273.jpg,600,812,640.0,472.9064039408867,NA,NA,DLSignature,,162,107,132,146,127,84,104,115
imgrubrs2.jpg,imgrubrs2.jpg,273.jpg,600,812,640.0,472.9064039408867,NA,NA,DLSignature,,435,767,51,44,342,604,40,34
ivan-d.jpg,ivan-d.jpg,274.jpg,720,960,640.0,480.0,NA,NA,DLSignature,,422,893,86,61,281,595,57,40
Jagermeister.jpg,Jagermeister.jpg,275.jpg,1656,2339,640.0000000000001,453.1167165455323,NA,NA,DLSignature,,290,1537,372,206,79,420,101,56
kak-pravilno-podat-zajavlenie-v-prokuraturu.jpg,kak-pravilno-podat-zajavlenie-v-prokuraturu.jpg,276.jpg,800,1130,640.0,453.0973451327434,NA,NA,DLSignature,,423,931,110,129,239,527,62,73
kak-vyzyvayut-v-prokuraturu_3.jpg,kak-vyzyvayut-v-prokuraturu_3.jpg,277.jpg,474,680,640.0,446.11764705882354,NA,NA,DLSignature,,278,486,89,48,261,457,83,45
karta.jpg,karta.jpg,278.jpg,600,636,508.8,480.0,NA,NA,DLSignature,,227,406,68,67,181,324,54,53
karta.jpg,karta.jpg,278.jpg,600,636,508.8,480.0,NA,NA,DLSignature,,154,507,51,56,123,405,40,44
karta.jpg,karta.jpg,278.jpg,600,636,508.8,480.0,NA,NA,DLSignature,,224,550,94,56,179,440,75,44
kartinka-4-otvet-naprotest-prokurora2.jpg,kartinka-4-otvet-naprotest-prokurora2.jpg,279.jpg,745,1024,640.0,465.625,NA,NA,DLSignature,,387,622,79,76,241,388,49,47
kartinka-4-otvet-naprotest-prokurora2.jpg,kartinka-4-otvet-naprotest-prokurora2.jpg,279.jpg,745,1024,640.0,465.625,NA,NA,DLSignature,,351,913,56,103,219,570,35,64
kollektivnaya-zhaloba-na-kollegu_0.jpg,kollektivnaya-zhaloba-na-kollegu_0.jpg,280.jpg,600,800,640.0,480.0,NA,NA,DLSignature,,429,338,37,29,343,270,29,23
kollektivnaya-zhaloba-na-kollegu_0.jpg,kollektivnaya-zhaloba-na-kollegu_0.jpg,280.jpg,600,800,640.0,480.0,NA,NA,DLSignature,,421,368,36,16,336,294,28,12
kollektivnaya-zhaloba-na-kollegu_0.jpg,kollektivnaya-zhaloba-na-kollegu_0.jpg,280.jpg,600,800,640.0,480.0,NA,NA,DLSignature,,420,390,36,13,336,312,28,10
korkino_otvet.jpg,korkino_otvet.jpg,281.jpg,450,599,479.20000000000005,360.0,NA,NA,DLSignature,,268,471,91,44,214,376,72,35
lakota-ufsb-generalnaya.jpg,lakota-ufsb-generalnaya.jpg,282.jpg,663,900,640.0,471.4666666666667,NA,NA,DLSignature,,383,508,95,64,272,361,67,45
letter-mzrf-med17.jpg,letter-mzrf-med17.jpg,283.jpg,680,1605,640.0,271.15264797507785,NA,NA,DLSignature,,241,1362,282,236,96,543,112,94
mirsud353736.jpg,mirsud353736.jpg,284.jpg,1024,1582,640.0,414.26042983565105,NA,NA,DLSignature,,670,106,133,91,271,42,53,36
mirsud353736.jpg,mirsud353736.jpg,284.jpg,1024,1582,640.0,414.26042983565105,NA,NA,DLSignature,,502,1076,153,171,203,435,61,69
mirsud353736.jpg,mirsud353736.jpg,284.jpg,1024,1582,640.0,414.26042983565105,NA,NA,DLSignature,,418,1234,185,96,169,499,74,38
mirsud353736.jpg,mirsud353736.jpg,284.jpg,1024,1582,640.0,414.26042983565105,NA,NA,DLSignature,,468,1321,250,94,189,534,101,38
mWcgm98x0ik.jpg,mWcgm98x0ik.jpg,285.jpg,627,743,568.8038277511962,480.0,NA,NA,DLSignature,,325,599,146,135,248,458,111,103
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,145,451,87,51,121,379,73,42
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,134,708,70,44,112,595,58,37
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,102,690,43,30,85,580,36,25
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,146,660,91,47,122,555,76,39
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,89,639,100,36,74,537,84,30
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,107,616,88,29,89,518,74,24
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,123,590,76,30,103,496,63,25
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,127,570,74,31,106,479,62,26
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,139,549,53,32,116,461,44,26
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,167,525,60,31,140,441,50,26
mx_m264n_20180725_201242_002_1534331997.jpg,mx_m264n_20180725_201242_002_1534331997.jpg,286.jpg,500,761,640.0,420.4993429697766,NA,NA,DLSignature,,139,505,48,30,116,424,40,25
MY3RipyhCDU.jpg,MY3RipyhCDU.jpg,287.jpg,393,604,507.9632063074901,330.5124835742444,NA,NA,DLSignature,,239,447,54,70,200,375,45,58
Oblozhka_prikaza.jpg,Oblozhka_prikaza.jpg,288.jpg,594,767,619.7979797979798,480.0,NA,NA,DLSignature,,266,544,140,74,214,439,113,59
obrazec-zayavleniya18.jpg,obrazec-zayavleniya18.jpg,289.jpg,671,453,324.05365126676605,480.0,NA,NA,DLSignature,,257,401,81,28,183,286,57,20
obrazets-pisma-v-bank_3.jpg,obrazets-pisma-v-bank_3.jpg,290.jpg,425,600,429.21013412816694,304.0238450074516,NA,NA,DLSignature,,207,404,46,41,148,289,32,29
obrazets-pisma-v-bank_4.jpg,obrazets-pisma-v-bank_4.jpg,291.jpg,424,600,429.21013412816694,303.3084947839046,NA,NA,DLSignature,,135,346,112,57,96,247,80,40
obrazets-pisma-v-bank_5.jpg,obrazets-pisma-v-bank_5.jpg,292.jpg,424,600,429.21013412816694,303.3084947839046,NA,NA,DLSignature,,169,475,72,60,120,339,51,42
original (1).jpg,original (1).jpg,293.jpg,711,960,640.0,474.0,NA,NA,DLSignature,,253,438,390,188,168,292,260,125
original.jpg,original.jpg,294.jpg,2481,3510,640.0,452.3760683760684,NA,NA,DLSignature,,1302,3024,197,368,237,551,35,67
otkaz v_vize.jpg,otkaz v_vize.jpg,295.jpg,2479,3507,640.0,452.39806102081553,NA,NA,DLSignature,,1524,2446,710,357,278,446,129,65
